DATE,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
2006-05-15,1629.34,1640.1,1619.26,1634.78,638353600.0
2006-05-16,1637.09,1637.7,1617.97,1623.69,713998900.0
2006-05-17,1610.64,1618.85,1595.62,1598.91,819989200.0
2006-05-18,1608.17,1612.53,1587.04,1587.11,725224800.0
2006-05-19,1583.45,1604.48,1575.81,1600.86,975922100.0
2006-05-22,1589.48,1595.06,1571.06,1584.57,747471900.0
2006-05-23,1597.1,1601.75,1569.01,1569.01,756894700.0
2006-05-24,1566.39,1586.62,1554.76,1580.18,867502300.0
2006-05-25,1592.84,1600.22,1579.24,1599.68,748046800.0
2006-05-26,1607.83,1606.46,1595.29,1606.37,547300400.0
2006-05-30,1598.85,1606.37,1571.29,1571.29,602802700.0
2006-05-31,1575.69,1587.78,1568.22,1579.58,759409500.0
2006-06-01,1581.53,1616.57,1579.58,1616.57,753469600.0
2006-06-02,1627.49,1626.29,1599.17,1612.9,602756600.0
2006-06-05,1604.67,1612.9,1577.49,1577.5,499242200.0
2006-06-06,1580.4,1583.9,1560.23,1575.39,692628900.0
2006-06-07,1578.75,1592.37,1563.95,1565.22,634396800.0
2006-06-08,1555.62,1566.59,1525.78,1561.55,915561200.0
2006-06-09,1566.68,1575.12,1550.14,1550.97,515092500.0
2006-06-12,1554.22,1555.09,1520.29,1520.31,605925700.0
2006-06-13,1521.86,1536.5,1511.53,1516.85,839531500.0
2006-06-14,1519.99,1531.59,1512.98,1530.26,712047900.0
2006-06-15,1538.86,1576.79,1530.26,1573.08,755571700.0
2006-06-16,1567.9,1573.08,1554.83,1562.84,816398300.0
2006-06-19,1568.17,1568.89,1543.85,1548.94,610604900.0
2006-06-20,1550.4,1565.17,1544.3,1548.32,522515000.0
2006-06-21,1552.67,1585.88,1548.32,1573.56,663334000.0
2006-06-22,1570.2,1573.67,1546.12,1554.49,577745800.0
2006-06-23,1550.75,1566.9,1544.11,1551.05,598829000.0
2006-06-26,1553.22,1561.47,1549.13,1556.17,476697500.0
2006-06-27,1556.2,1559.19,1525.89,1527.0,600370800.0
2006-06-28,1531.13,1538.65,1520.93,1538.25,560630600.0
2006-06-29,1547.03,1585.56,1538.25,1585.56,722185200.0
2006-06-30,1590.03,1590.83,1574.38,1575.23,656277400.0
2006-07-03,1580.56,1586.44,1575.23,1586.25,214694500.0
2006-07-05,1573.52,1586.25,1550.58,1553.95,476753400.0
2006-07-06,1556.59,1564.96,1547.28,1551.55,502898300.0
2006-07-07,1544.7,1553.09,1529.4,1533.71,561778600.0
2006-07-10,1538.8,1543.12,1513.47,1520.9,525132200.0
